iteration,name,accuracy,precision,recall,f1,auc
41,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
42,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
42,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
42,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
42,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
42,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
43,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
43,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
43,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
43,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
43,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
44,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
44,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
44,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
44,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
44,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
45,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
45,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
45,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
45,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
45,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
46,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
46,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
46,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
46,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
46,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
47,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
47,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
47,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
47,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
47,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
48,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
48,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
48,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
48,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
48,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
49,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
49,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
49,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
49,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
49,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
